"si_id","edt_id","pollutant_standard","tribal_code","state_code","county_code","site_number","parameter_code","dv_year","latitude","longitude","address","city_name","county_name","state_name","tribe_name","local_site_name","local_site_id","urbanized_area","cbsa_name","year_0_poc","year_0_complete_quarters","year_0_99th_percentile","year_0_complete_ind","year_0_high_test_perc","year_0_low_test_perc","year_0_cert_ind","year_1_poc","year_1_complete_quarters","year_1_99th_percentile","year_1_complete_ind","year_1_high_test_perc","year_1_low_test_perc","year_1_certification_ind","year_2_poc","year_2_complete_quarters","year_2_99th_percentile","year_2_complete_ind","year_2_high_test_perc","year_2_low_test_perc","year_2_certification_ind","design_value","pollutant_standard_id","statistic_name","primary_standard_level","parameter_name","unit_code","units_of_measure","high_test_dv","low_test_dv","q1_3year_valid_days","q1_3year_max_all_days","q1_3year_min_valid_days","q1_min_completeness","q2_3year_valid_days","q2_3year_max_all_days","q2_3year_min_valid_days","q2_min_completeness","q3_3year_valid_days","q3_3year_max_all_days","q3_3year_min_valid_days","q3_min_completeness","q4_3year_valid_days","q4_3year_max_all_days","q4_3year_min_valid_days","q4_min_completeness","dv_validity_indicator","select_date"
8924,5,"SO2 1-hour 2010",,"29","510","0085","42401",2013,38.656428944875,-90.1983482680334,"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107","St. Louis","St. Louis City","Missouri",,"Blair Street",,"St. Louis, MO-IL","St. Louis, MO-IL Metropolitan Statistical Area",1,4,41.9,"Y",,,"Y",1,4,56.4,"Y",,,"Y",1,4,43,"Y",,,"U",47,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,260,65.5,0.5,92.2222222222222,246,64,0,83.5164835164835,272,47.3,0.3,97.8260869565217,258,86.5,0.1,82.6086956521739,"Y",2013-02-28 23:00:00
8924,5,"SO2 1-hour 2010",,"29","510","0085","42401",2014,38.656428944875,-90.1983482680334,"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107","St. Louis","St. Louis City","Missouri",,"Blair Street",,"St. Louis, MO-IL","St. Louis, MO-IL Metropolitan Statistical Area",1,4,40.7,"Y",,,"Y",1,4,41.9,"Y",,,"Y",1,4,56.4,"Y",,,"Y",46,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,253,65.5,0,92.2222222222222,258,42.1,0,93.4065934065934,268,47.3,0.3,93.4782608695652,254,86.5,0,82.6086956521739,"Y",2014-02-28 23:00:00
8924,5,"SO2 1-hour 2010",,"29","510","0085","42401",2015,38.656428944875,-90.1983482680334,"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107","St. Louis","St. Louis City","Missouri",,"Blair Street",,"St. Louis, MO-IL","St. Louis, MO-IL Metropolitan Statistical Area",1,4,24.2,"Y",,,"Y",1,4,40.7,"Y",,,"Y",1,4,41.9,"Y",,,"Y",36,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,253,48.9,0,92.2222222222222,261,42.1,0,93.4065934065934,258,47.3,0.2,88.0434782608695,254,51.4,0,82.6086956521739,"Y",2015-02-28 23:00:00
8924,5,"SO2 1-hour 2010",,"29","510","0085","42401",2016,38.656428944875,-90.1983482680334,"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107","St. Louis","St. Louis City","Missouri",,"Blair Street",,"St. Louis, MO-IL","St. Louis, MO-IL Metropolitan Statistical Area",1,4,8.6,"Y",,,"Y",1,4,24.2,"Y",,,"Y",1,4,40.7,"Y",,,"Y",25,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,261,48.9,0,92.2222222222222,266,42.1,0,96.7032967032967,258,46.3,0,88.0434782608695,268,38.3,0,93.4782608695652,"Y",2016-02-29 23:00:00
8924,5,"SO2 1-hour 2010",,"29","510","0085","42401",2017,38.656428944875,-90.1983482680334,"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107","St. Louis","St. Louis City","Missouri",,"Blair Street",,"St. Louis, MO-IL","St. Louis, MO-IL Metropolitan Statistical Area",1,4,10.7,"Y",,,"Y",1,4,8.6,"Y",,,"Y",1,4,24.2,"Y",,,"Y",15,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,267,27.9,0,96.6666666666667,269,41.7,0,96.7032967032967,264,17.9,0,88.0434782608695,274,14.8,0,97.8260869565217,"Y",2017-02-28 23:00:00
8924,5,"SO2 1-hour 2010",,"29","510","0085","42401",2018,38.656428944875,-90.1983482680334,"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107","St. Louis","St. Louis City","Missouri",,"Blair Street",,"St. Louis, MO-IL","St. Louis, MO-IL Metropolitan Statistical Area",1,4,10.4,"Y",,,"Y",1,4,10.7,"Y",,,"Y",1,4,8.6,"Y",,,"Y",10,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,270,10.8,0,98.8888888888889,272,14.7,0,98.9010989010989,275,14.4,0,98.9130434782609,274,14.8,0,97.8260869565217,"Y",2018-02-28 23:00:00
8924,5,"SO2 1-hour 2010",,"29","510","0085","42401",2019,38.656428944875,-90.1983482680334,"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107","St. Louis","St. Louis City","Missouri",,"Blair Street",,"St. Louis, MO-IL","St. Louis, MO-IL Metropolitan Statistical Area",1,4,9.3,"Y",,,"Y",1,4,10.4,"Y",,,"Y",1,4,10.7,"Y",,,"Y",10,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,265,10.8,0,95.5555555555555,273,11.2,0,100,276,14.4,0.1,100,276,14.8,0,100,"Y",2019-02-28 23:00:00
8924,5,"SO2 1-hour 2010",,"29","510","0085","42401",2020,38.656428944875,-90.1983482680334,"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107","St. Louis","St. Louis City","Missouri",,"Blair Street",,"St. Louis, MO-IL","St. Louis, MO-IL Metropolitan Statistical Area",1,4,7.9,"Y",,,"Y",1,4,9.3,"Y",,,"Y",1,4,10.4,"Y",,,"Y",9,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,266,10.8,0,95.5555555555555,273,11.3,0,100,276,11,0.1,100,275,11.4,0,98.9130434782609,"Y",2020-02-29 23:00:00
8924,5,"SO2 1-hour 2010",,"29","510","0085","42401",2021,38.656428944875,-90.1983482680334,"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107","St. Louis","St. Louis City","Missouri",,"Blair Street",,"St. Louis, MO-IL","St. Louis, MO-IL Metropolitan Statistical Area",1,4,13.3,"Y",,,"Y",1,4,7.9,"Y",,,"Y",1,4,9.3,"Y",,,"Y",10,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,266,15.4,0,95.5555555555555,267,11.3,0,93.4065934065934,276,23.1,0.1,100,275,13.7,0.1,98.9130434782609,"Y",2021-02-28 23:00:00
8924,5,"SO2 1-hour 2010",,"29","510","0085","42401",2022,38.656428944875,-90.1983482680334,"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107","St. Louis","St. Louis City","Missouri",,"Blair Street",,"St. Louis, MO-IL","St. Louis, MO-IL Metropolitan Statistical Area",1,3,10.1,"N",,,,1,4,13.3,"Y",,,"Y",1,4,7.9,"Y",,,"Y",10,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,270,15.4,0,98.9010989010989,267,11.3,0.1,93.4065934065934,273,23.1,0.1,96.7391304347826,183,13.7,0.1,98.9130434782609,"N",2022-02-28 23:00:00
8925,5,"SO2 1-hour 2010",,"29","510","0086","42401",2013,38.6732206702977,-90.239165600493,"MARGARETTA: 4520 Margaretta, St. Louis, MO 63115","St. Louis","St. Louis City","Missouri",,"MARGARETTA CATEGORY B CORE SLAM PM2.5.",,"St. Louis, MO-IL","St. Louis, MO-IL Metropolitan Statistical Area",1,4,19.5,"Y",,,"Y",1,4,36,"Y",,,"Y",1,4,31.7,"Y",,,"U",29,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,254,47.2,0.3,81.3186813186813,273,56.7,-0.1,100,274,57.4,-0.3,97.8260869565217,276,67.2,0.2,100,"Y",2013-02-28 23:00:00
8925,5,"SO2 1-hour 2010",,"29","510","0086","42401",2014,38.6732206702977,-90.239165600493,"MARGARETTA: 4520 Margaretta, St. Louis, MO 63115","St. Louis","St. Louis City","Missouri",,"MARGARETTA CATEGORY B CORE SLAM PM2.5.",,"St. Louis, MO-IL","St. Louis, MO-IL Metropolitan Statistical Area",1,4,22.1,"Y",,,"Y",1,4,19.5,"Y",,,"Y",1,4,36,"Y",,,"Y",26,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,254,23.4,0.3,81.3186813186813,273,45.2,-0.1,100,260,57.4,-0.3,82.6086956521739,276,67.2,0.2,100,"Y",2014-02-28 23:00:00
8925,5,"SO2 1-hour 2010",,"29","510","0086","42401",2015,38.6732206702977,-90.239165600493,"MARGARETTA: 4520 Margaretta, St. Louis, MO 63115","St. Louis","St. Louis City","Missouri",,"MARGARETTA CATEGORY B CORE SLAM PM2.5.",,"St. Louis, MO-IL","St. Louis, MO-IL Metropolitan Statistical Area",1,4,16.6,"Y",,,"Y",1,4,22.1,"Y",,,"Y",1,4,19.5,"Y",,,"Y",19,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,270,18.5,0.5,100,273,31.8,0.6,100,260,24,0.7,82.6086956521739,276,26,0.5,100,"Y",2015-02-28 23:00:00
8925,5,"SO2 1-hour 2010",,"29","510","0086","42401",2016,38.6732206702977,-90.239165600493,"MARGARETTA: 4520 Margaretta, St. Louis, MO 63115","St. Louis","St. Louis City","Missouri",,"MARGARETTA CATEGORY B CORE SLAM PM2.5.",,"St. Louis, MO-IL","St. Louis, MO-IL Metropolitan Statistical Area",1,4,8.5,"Y",,,"Y",1,4,16.6,"Y",,,"Y",1,4,22.1,"Y",,,"Y",16,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,260,16.2,0.5,87.9120879120879,273,24.4,0.5,100,260,22.1,0.8,82.6086956521739,276,26,0.5,100,"Y",2016-02-29 23:00:00
8925,5,"SO2 1-hour 2010",,"29","510","0086","42401",2017,38.6732206702977,-90.239165600493,"MARGARETTA: 4520 Margaretta, St. Louis, MO 63115","St. Louis","St. Louis City","Missouri",,"MARGARETTA CATEGORY B CORE SLAM PM2.5.",,"St. Louis, MO-IL","St. Louis, MO-IL Metropolitan Statistical Area",1,4,11.4,"Y",,,"Y",1,4,8.5,"Y",,,"Y",1,4,16.6,"Y",,,"Y",12,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,260,16.2,0.7,87.9120879120879,270,24.4,0.5,96.7032967032967,276,15.9,0.7,100,276,63,0.9,100,"Y",2017-02-28 23:00:00
8925,5,"SO2 1-hour 2010",,"29","510","0086","42401",2018,38.6732206702977,-90.239165600493,"MARGARETTA: 4520 Margaretta, St. Louis, MO 63115","St. Louis","St. Louis City","Missouri",,"MARGARETTA CATEGORY B CORE SLAM PM2.5.",,"St. Louis, MO-IL","St. Louis, MO-IL Metropolitan Statistical Area",1,4,16,"Y",,,"Y",1,4,11.4,"Y",,,"Y",1,4,8.5,"Y",,,"Y",12,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,260,22,-1.1,87.9120879120879,270,19.5,0.2,96.7032967032967,276,16,0.4,100,276,63,0.9,100,"Y",2018-02-28 23:00:00
96113,5,"SO2 1-hour 2010",,"30","049","0004","42401",2013,46.8505,-111.987164,"I-15 Exit 209, then Sperry Dr.","Not in a city","Lewis and Clark","Montana",,"NCORE - Sieben Flats",,"Not in an urban area","Helena, MT Micropolitan Statistical Area",1,4,1.9,"Y",,,"Y",1,4,1.8,"Y",,,"U",1,2,0.9,"N",,,"U",2,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,172,2,0,92.3076923076923,232,1.9,0,69.2307692307692,260,1.4,0.1,91.3043478260869,275,3.6,0.1,98.9130434782609,"N",2013-02-28 23:00:00
96113,5,"SO2 1-hour 2010",,"30","049","0004","42401",2014,46.8505,-111.987164,"I-15 Exit 209, then Sperry Dr.","Not in a city","Lewis and Clark","Montana",,"NCORE - Sieben Flats",,"Not in an urban area","Helena, MT Micropolitan Statistical Area",1,4,1.6,"Y",,,"Y",1,4,1.9,"Y",,,"Y",1,4,1.8,"Y",,,"U",2,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,262,2.5,0,92.3076923076923,258,1.9,0.1,92.3076923076923,268,1.6,0.1,94.5652173913043,273,5.7,0.1,96.7391304347826,"Y",2014-02-28 23:00:00
96113,5,"SO2 1-hour 2010",,"30","049","0004","42401",2015,46.8505,-111.987164,"I-15 Exit 209, then Sperry Dr.","Not in a city","Lewis and Clark","Montana",,"NCORE - Sieben Flats",,"Not in an urban area","Helena, MT Micropolitan Statistical Area",1,4,1.7,"Y",,,"Y",1,4,1.6,"Y",,,"Y",1,4,1.9,"Y",,,"Y",2,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,253,2.5,0.2,83.3333333333333,257,1.9,0,92.3076923076923,254,1.6,0,81.5217391304348,272,8.5,0,96.7391304347826,"Y",2015-02-28 23:00:00
96113,5,"SO2 1-hour 2010",,"30","049","0004","42401",2016,46.8505,-111.987164,"I-15 Exit 209, then Sperry Dr.","Not in a city","Lewis and Clark","Montana",,"NCORE - Sieben Flats",,"Not in an urban area","Helena, MT Micropolitan Statistical Area",1,3,2,"N",2,1.7,"N",1,4,1.7,"Y",,,"Y",1,4,1.6,"Y",,,"Y",2,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",2,2,256,2.5,0,83.3333333333333,222,2,0,53.8461538461538,254,1.6,0,81.5217391304348,272,8.5,0,96.7391304347826,"Y",2016-02-29 23:00:00
96113,5,"SO2 1-hour 2010",,"30","049","0004","42401",2017,46.8505,-111.987164,"I-15 Exit 209, then Sperry Dr.","Not in a city","Lewis and Clark","Montana",,"NCORE - Sieben Flats",,"Not in an urban area","Helena, MT Micropolitan Statistical Area",1,4,3.9,"Y",,,"Y",1,3,2,"N",2,1.7,"N",1,4,1.7,"Y",,,"Y",3,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",3,2,251,14.7,0,83.3333333333333,212,2,0,53.8461538461538,241,1.3,0,81.5217391304348,275,19.8,0,98.9130434782609,"Y",2017-02-28 23:00:00
96113,5,"SO2 1-hour 2010",,"30","049","0004","42401",2018,46.8505,-111.987164,"I-15 Exit 209, then Sperry Dr.","Not in a city","Lewis and Clark","Montana",,"NCORE - Sieben Flats",,"Not in an urban area","Helena, MT Micropolitan Statistical Area",1,4,7.9,"Y",,,"Y",1,4,3.9,"Y",,,"Y",1,3,2,"N",16.8,1.7,"N",5,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",10,5,244,14.7,0,75.5555555555555,219,16.8,0,53.8461538461538,255,1.3,0,85.8695652173913,268,19.8,0,91.3043478260869,"Y",2018-02-28 23:00:00
96113,5,"SO2 1-hour 2010",,"30","049","0004","42401",2019,46.8505,-111.987164,"I-15 Exit 209, then Sperry Dr.","Not in a city","Lewis and Clark","Montana",,"NCORE - Sieben Flats",,"Not in an urban area","Helena, MT Micropolitan Statistical Area",1,4,3.3,"Y",,,"Y",1,4,7.9,"Y",,,"Y",1,4,3.9,"Y",,,"Y",5,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,239,18.4,0,75.5555555555555,254,16.8,0,86.8131868131868,256,10.9,0.1,85.8695652173913,249,19.8,0,79.3478260869565,"Y",2019-02-28 23:00:00
96113,5,"SO2 1-hour 2010",,"30","049","0004","42401",2020,46.8505,-111.987164,"I-15 Exit 209, then Sperry Dr.","Not in a city","Lewis and Clark","Montana",,"NCORE - Sieben Flats",,"Not in an urban area","Helena, MT Micropolitan Statistical Area",1,4,1.2,"Y",,,"Y",1,4,3.3,"Y",,,"Y",1,4,7.9,"Y",,,"Y",4,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,240,18.4,0,75.5555555555555,256,16.8,0,89.010989010989,267,10.9,0.1,95.6521739130435,243,2.4,0,79.3478260869565,"Y",2020-02-29 23:00:00
96113,5,"SO2 1-hour 2010",,"30","049","0004","42401",2021,46.8505,-111.987164,"I-15 Exit 209, then Sperry Dr.","Not in a city","Lewis and Clark","Montana",,"NCORE - Sieben Flats",,"Not in an urban area","Helena, MT Micropolitan Statistical Area",1,4,1.3,"Y",,,"Y",1,4,1.2,"Y",,,"Y",1,4,3.3,"Y",,,"Y",2,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,257,18.4,0,94.4444444444444,253,1.5,0.1,89.010989010989,267,10.9,0.1,95.6521739130435,244,1.9,0.2,79.3478260869565,"Y",2021-02-28 23:00:00
96113,5,"SO2 1-hour 2010",,"30","049","0004","42401",2022,46.8505,-111.987164,"I-15 Exit 209, then Sperry Dr.","Not in a city","Lewis and Clark","Montana",,"NCORE - Sieben Flats",,"Not in an urban area","Helena, MT Micropolitan Statistical Area",1,4,1,"Y",,,,1,4,1.3,"Y",,,"Y",1,4,1.2,"Y",,,"Y",1,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,259,2.5,0.2,94.4444444444444,259,1,0.1,89.010989010989,270,1.2,0.4,96.7391304347826,260,1.9,0.2,92.3913043478261,"Y",2022-02-28 23:00:00
94795,5,"SO2 1-hour 2010",,"30","083","0001","42401",2013,47.803392,-104.485552,"Corner Cnty Roads 335 and 131","Not in a city","Richland","Montana",,"Sidney Oil Field",,"Not in an urban area",,1,4,3,"Y",,,"Y",1,4,4,"Y",,,"Y",1,4,6,"Y",,,"U",4,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,270,11,0,98.9010989010989,249,6,0,81.3186813186813,255,8,0,79.3478260869565,267,3,0,90.2173913043478,"Y",2013-02-28 23:00:00
94795,5,"SO2 1-hour 2010",,"30","083","0001","42401",2014,47.803392,-104.485552,"Corner Cnty Roads 335 and 131","Not in a city","Richland","Montana",,"Sidney Oil Field",,"Not in an urban area",,1,4,5,"Y",,,"Y",1,4,3,"Y",,,"Y",1,4,4,"Y",,,"Y",4,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,253,8,0,81.1111111111111,239,6,0,81.3186813186813,254,8,0,79.3478260869565,262,5,0,90.2173913043478,"Y",2014-02-28 23:00:00
94795,5,"SO2 1-hour 2010",,"30","083","0001","42401",2015,47.803392,-104.485552,"Corner Cnty Roads 335 and 131","Not in a city","Richland","Montana",,"Sidney Oil Field",,"Not in an urban area",,1,4,3,"Y",,,"Y",1,4,5,"Y",,,"Y",1,4,3,"Y",,,"Y",4,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,251,8,0,81.1111111111111,255,4,0,87.9120879120879,267,2,0,93.4782608695652,260,5,0,90.2173913043478,"Y",2015-02-28 23:00:00
94795,5,"SO2 1-hour 2010",,"30","083","0001","42401",2016,47.803392,-104.485552,"Corner Cnty Roads 335 and 131","Not in a city","Richland","Montana",,"Sidney Oil Field",,"Not in an urban area",,1,3,13,"N",13,13,"Y",1,4,3,"Y",,,"Y",1,4,5,"Y",,,"Y",7,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",7,7,246,8,0,81.1111111111111,235,2,0,71.4285714285714,264,2,0,93.4782608695652,248,22,0,77.1739130434783,"Y",2016-02-29 23:00:00
94795,5,"SO2 1-hour 2010",,"30","083","0001","42401",2017,47.803392,-104.485552,"Corner Cnty Roads 335 and 131","Not in a city","Richland","Montana",,"Sidney Oil Field",,"Not in an urban area",,1,1,18,"N",,,"N",1,3,13,"N",,,"Y",1,4,3,"Y",,,"Y",11,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,251,34,0,86.6666666666667,178,5,0,25.2747252747253,174,2,0,93.4782608695652,161,22,0,77.1739130434783,"N",2017-02-28 23:00:00
103973,5,"SO2 1-hour 2010",,"30","083","0002","42401",2017,47.8679000009384,-104.67694444,"Corner of CR 326 and State Highway 201","Not in a city","Richland","Montana",,"Sidney 201",,"Not in an urban area",,1,2,37.3,"N",,,"Y",,,,,,,,,,,,,,,37,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,0,,,,55,79.1,0.4,60.4395604395604,92,37.3,0,100,92,9.7,0,100,"N",2017-02-28 23:00:00
103973,5,"SO2 1-hour 2010",,"30","083","0002","42401",2018,47.8679000009384,-104.67694444,"Corner of CR 326 and State Highway 201","Not in a city","Richland","Montana",,"Sidney 201",,"Not in an urban area",,1,4,6.4,"Y",,,"Y",1,2,37.3,"N",,,"Y",,,,,,,,22,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,90,6.7,0.2,100,146,79.1,0.4,60.4395604395604,182,37.3,0,97.8260869565217,184,9.7,0,100,"N",2018-02-28 23:00:00
103973,5,"SO2 1-hour 2010",,"30","083","0002","42401",2019,47.8679000009384,-104.67694444,"Corner of CR 326 and State Highway 201","Not in a city","Richland","Montana",,"Sidney 201",,"Not in an urban area",,1,4,8.5,"Y",,,"Y",1,4,6.4,"Y",,,"Y",1,2,37.3,"N",,,"Y",17,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,180,14.4,0.2,100,237,79.1,0.4,60.4395604395604,257,37.3,0,81.5217391304348,274,9.7,0,97.8260869565217,"N",2019-02-28 23:00:00
103973,5,"SO2 1-hour 2010",,"30","083","0002","42401",2020,47.8679000009384,-104.67694444,"Corner of CR 326 and State Highway 201","Not in a city","Richland","Montana",,"Sidney 201",,"Not in an urban area",,1,4,7.3,"Y",,,"Y",1,4,8.5,"Y",,,"Y",1,4,6.4,"Y",,,"Y",7,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,269,14.4,0,97.8021978021978,272,4.9,0.3,98.9010989010989,249,13.8,0,81.5217391304348,270,8.5,0,95.6521739130435,"Y",2020-02-29 23:00:00
103973,5,"SO2 1-hour 2010",,"30","083","0002","42401",2021,47.8679000009384,-104.67694444,"Corner of CR 326 and State Highway 201","Not in a city","Richland","Montana",,"Sidney 201",,"Not in an urban area",,1,3,4.5,"N",,4.5,"Y",1,4,7.3,"Y",,,"Y",1,4,8.5,"Y",,,"Y",7,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,265,14.4,0,95.5555555555555,270,2.9,0,97.8021978021978,250,11.8,0,81.5217391304348,222,8.5,0,47.8260869565217,"N",2021-02-28 23:00:00
103973,5,"SO2 1-hour 2010",,"30","083","0002","42401",2022,47.8679000009384,-104.67694444,"Corner of CR 326 and State Highway 201","Not in a city","Richland","Montana",,"Sidney 201",,"Not in an urban area",,1,4,6.7,"Y",,,,1,3,4.5,"N",,4.5,"Y",1,4,7.3,"Y",,,"Y",6,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,263,9,0,95.5555555555555,265,4.1,0,94.5054945054945,262,11.8,0,91.3043478260869,222,9.2,0,47.8260869565217,"N",2022-02-28 23:00:00
9425,5,"SO2 1-hour 2010","207","30","087","0760","42401",2013,45.66805243,-106.519466257,"NO CHEYENNE, MORNINGSTAR, COLSTRIP","Not in a city","Rosebud","Montana","Northern Cheyenne Tribe of Northern Cheyenne Indian Reservation, MT",,,"Not in an urban area",,1,4,17,"Y",,,"U",1,4,9,"Y",,,"U",1,3,11,"N",66,11,"U",12,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",31,12,207,66,0,58.8888888888889,246,8,0,89.010989010989,241,19,0,80.4347826086956,265,19,0,93.4782608695652,"Y",2013-02-28 23:00:00
9425,5,"SO2 1-hour 2010","207","30","087","0760","42401",2014,45.66805243,-106.519466257,"NO CHEYENNE, MORNINGSTAR, COLSTRIP","Not in a city","Rosebud","Montana","Northern Cheyenne Tribe of Northern Cheyenne Indian Reservation, MT",,,"Not in an urban area",,1,4,8,"Y",,,"U",1,4,17,"Y",,,"U",1,4,9,"Y",,,"U",11,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,234,66,0,79.1208791208791,252,8,0,89.010989010989,241,19,0,80.4347826086956,261,116,0,90.2173913043478,"Y",2014-02-28 23:00:00
9425,5,"SO2 1-hour 2010","207","30","087","0760","42401",2015,45.66805243,-106.519466257,"NO CHEYENNE, MORNINGSTAR, COLSTRIP","Not in a city","Rosebud","Montana","Northern Cheyenne Tribe of Northern Cheyenne Indian Reservation, MT",,,"Not in an urban area",,1,4,9,"Y",,,"U",1,4,8,"Y",,,"U",1,4,17,"Y",,,"U",11,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,247,64,0,88.8888888888889,261,10,0,89.010989010989,259,19,0,85.8695652173913,258,116,0,90.2173913043478,"Y",2015-02-28 23:00:00
9425,5,"SO2 1-hour 2010","207","30","087","0760","42401",2016,45.66805243,-106.519466257,"NO CHEYENNE, MORNINGSTAR, COLSTRIP","Not in a city","Rosebud","Montana","Northern Cheyenne Tribe of Northern Cheyenne Indian Reservation, MT",,,"Not in an urban area",,1,4,8,"Y",,,"U",1,4,9,"Y",,,"U",1,4,8,"Y",,,"U",8,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,255,11,0,88.8888888888889,260,10,0,87.9120879120879,271,14,0,95.6521739130435,241,116,0,75,"Y",2016-02-29 23:00:00
9425,5,"SO2 1-hour 2010","207","30","087","0760","42401",2017,45.66805243,-106.519466257,"NO CHEYENNE, MORNINGSTAR, COLSTRIP","Not in a city","Rosebud","Montana","Northern Cheyenne Tribe of Northern Cheyenne Indian Reservation, MT",,,"Not in an urban area",,1,4,9,"Y",,,"U",1,4,8,"Y",,,"U",1,4,9,"Y",,,"U",9,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,261,13,0,94.4444444444444,262,10,0,87.9120879120879,274,14,0,98.9130434782609,250,15,0,75,"Y",2017-02-28 23:00:00
9425,5,"SO2 1-hour 2010","207","30","087","0760","42401",2018,45.66805243,-106.519466257,"NO CHEYENNE, MORNINGSTAR, COLSTRIP","Not in a city","Rosebud","Montana","Northern Cheyenne Tribe of Northern Cheyenne Indian Reservation, MT",,,"Not in an urban area",,,,,,,,,1,4,9,"Y",,,"U",1,4,8,"Y",,,"U",9,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,176,13,0,95.5555555555555,171,8,0,87.9120879120879,182,14,0,98.9130434782609,161,15,0,75,"N",2018-02-28 23:00:00
9425,5,"SO2 1-hour 2010","207","30","087","0760","42401",2019,45.66805243,-106.519466257,"NO CHEYENNE, MORNINGSTAR, COLSTRIP","Not in a city","Rosebud","Montana","Northern Cheyenne Tribe of Northern Cheyenne Indian Reservation, MT",,,"Not in an urban area",,,,,,,,,,,,,,,,1,4,9,"Y",,,"U",9,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,86,13,0,95.5555555555555,91,8,0,100,91,10,1,98.9130434782609,92,15,0,100,"N",2019-02-28 23:00:00
9426,5,"SO2 1-hour 2010","207","30","087","0761","42401",2013,45.603052669,-106.464744494,"NO CHEYENNE, GARFIELD PEAK, COLSTRIP","Not in a city","Rosebud","Montana","Northern Cheyenne Tribe of Northern Cheyenne Indian Reservation, MT",,,"Not in an urban area",,1,4,10,"Y",,,"U",1,4,12,"Y",,,"U",1,4,14,"Y",,,"U",12,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,258,14,0,93.3333333333333,256,79,0,91.2087912087912,260,109,0,85.8695652173913,269,20,0,96.7391304347826,"Y",2013-02-28 23:00:00
